cliente_id,cliente_externo_id,nombre,sitio_web_id,fecha_registro,codigo_cliente,tipo_cliente,segmento,email,telefono,activo
10549,229329,Rafael Leonardo Domínguez Molina,1,2025-10-05 04:19:11,CLI-229329,B2B,Regular,,,True
10550,229332,Francisco Armando Alvarado Ortiz,1,2025-10-05 04:19:11,CLI-229332,B2B,Regular,,,True
10551,229347,Mario Armando Rodríguez Serrano,1,2025-10-05 04:19:11,CLI-229347,B2B,Regular,,,True
10552,229354,Silvia Natalia Carrillo Díaz,1,2025-10-05 04:19:11,CLI-229354,B2B,Regular,,,True
10553,229372,José Arturo Sánchez Mendoza,1,2025-10-05 04:19:11,CLI-229372,B2B,Regular,,,True
10554,229373,Eduardo Ramón Domínguez León,1,2025-10-05 04:19:11,CLI-229373,B2B,Regular,,,True
10555,229390,Mario Alejandro Flores Gutiérrez,1,2025-10-05 04:19:11,CLI-229390,B2B,Regular,,,True
10556,229437,Irma Fátima Carrillo Reyes de Carrillo,1,2025-10-05 04:19:11,CLI-229437,B2B,Regular,,,True
10557,229496,Lucía Marlene Vásquez Ríos de Medina,1,2025-10-05 04:19:11,CLI-229496,B2B,Regular,,,True
10558,229522,Fernando Javier García Guerrero,1,2025-10-05 04:19:11,CLI-229522,B2B,Regular,,,True
10559,229534,Alberto Iván González Cabrera,1,2025-10-05 04:19:11,CLI-229534,B2B,Regular,,,True
10560,229571,Claudia Irma Morales Rodríguez,1,2025-10-05 04:19:11,CLI-229571,B2B,Regular,,,True
10561,229579,Jorge Marcos Sánchez Morales,1,2025-10-05 04:19:11,CLI-229579,B2B,Regular,,,True
10562,229593,Fernando Leonardo Fuentes Morales,1,2025-10-05 04:19:11,CLI-229593,B2B,Regular,,,True
10563,229605,Mario Enrique Cabrera Reyes,1,2025-10-05 04:19:11,CLI-229605,B2B,Regular,,,True
10564,229631,Carolina Julia Navarro Campos,1,2025-10-05 04:19:11,CLI-229631,B2B,Regular,,,True
10565,229640,Manuel Martín Medina León,1,2025-10-05 04:19:11,CLI-229640,B2B,Regular,,,True
10566,229655,Manuel Tomás Montes Alvarado,1,2025-10-05 04:19:11,CLI-229655,B2B,Regular,,,True
10567,229656,Andrea Natalia Morales Montes de Montes,1,2025-10-05 04:19:11,CLI-229656,B2B,Regular,,,True
10568,229712,Gabriela Beatriz Chávez Carrillo,1,2025-10-05 04:19:11,CLI-229712,B2B,Regular,,,True
10569,229723,Juan Marcos Sánchez Torres,1,2025-10-05 04:19:11,CLI-229723,B2B,Regular,,,True
10570,229756,Patricia Gabriela Montes Fuentes de Peña,1,2025-10-05 04:19:11,CLI-229756,B2B,Regular,,,True
10571,229764,Gabriela Fátima Miranda Cabrera,1,2025-10-05 04:19:11,CLI-229764,B2B,Regular,,,True
10572,229780,Enrique Jorge Mendoza Aguilar,1,2025-10-05 04:19:11,CLI-229780,B2B,Regular,,,True
10573,229790,Raúl Iván Soto Peña,1,2025-10-05 04:19:11,CLI-229790,B2B,Regular,,,True
10574,229808,Margarita Susana López Chávez de Moreno,1,2025-10-05 04:19:11,CLI-229808,B2B,Regular,,,True
10575,229874,Jaime Iván Hernández Molina,1,2025-10-05 04:19:11,CLI-229874,B2B,Regular,,,True
10576,229905,Gabriela Lorena Contreras Flores de Gutiérrez,1,2025-10-05 04:19:11,CLI-229905,B2B,Regular,,,True
10577,229911,Isabel Raquel Rivera Morales,1,2025-10-05 04:19:11,CLI-229911,B2B,Regular,,,True
10578,229914,Enrique Orlando Núñez Díaz,1,2025-10-05 04:19:11,CLI-229914,B2B,Regular,,,True
10579,229915,Patricia Paola Domínguez Díaz de Castro,1,2025-10-05 04:19:11,CLI-229915,B2B,Regular,,,True
10580,229919,Eduardo Alejandro Martínez Rodríguez,1,2025-10-05 04:19:11,CLI-229919,B2B,Regular,,,True
10581,229920,Beatriz Yolanda Aguilar Fuentes,1,2025-10-05 04:19:11,CLI-229920,B2B,Regular,,,True
10582,229946,Silvia Carolina Figueroa Molina de Ramírez,1,2025-10-05 04:19:11,CLI-229946,B2B,Regular,,,True
10583,229970,Gabriela Diana Pérez Serrano de Salazar,1,2025-10-05 04:19:11,CLI-229970,B2B,Regular,,,True
10584,229972,Marta Fabiola Carrillo Montes de Martínez,1,2025-10-05 04:19:11,CLI-229972,B2B,Regular,,,True
10585,229979,Francisco Javier Méndez Rodríguez,1,2025-10-05 04:19:11,CLI-229979,B2B,Regular,,,True
10586,229993,Jaime Tomás Sánchez Castro,1,2025-10-05 04:19:11,CLI-229993,B2B,Regular,,,True
10587,229996,Gloria Elena Moreno Guerrero,1,2025-10-05 04:19:11,CLI-229996,B2B,Regular,,,True
10588,230049,Rodrigo Antonio Lara Salazar,1,2025-10-05 04:19:11,CLI-230049,B2B,Regular,,,True
10589,230084,Diana Elena Benítez Díaz,1,2025-10-05 04:19:11,CLI-230084,B2B,Regular,,,True
10590,230113,Verónica Diana Cabrera Moreno,1,2025-10-05 04:19:11,CLI-230113,B2B,Regular,,,True
10591,230122,Margarita Elizabeth Figueroa Montes de Peña,1,2025-10-05 04:19:11,CLI-230122,B2B,Regular,,,True
10592,230143,Fernanda Carolina Pacheco Alvarado de Martínez,1,2025-10-05 04:19:11,CLI-230143,B2B,Regular,,,True
10593,230199,Rodrigo Alejandro León Miranda,1,2025-10-05 04:19:11,CLI-230199,B2B,Regular,,,True
10594,230248,Antonio Ernesto Castillo Navarro,1,2025-10-05 04:19:11,CLI-230248,B2B,Regular,,,True
10595,230298,Carmen Paola León León,1,2025-10-05 04:19:11,CLI-230298,B2B,Regular,,,True
10596,230314,Raúl Vicente Vega Rodríguez,1,2025-10-05 04:19:11,CLI-230314,B2B,Regular,,,True
10597,230320,Irma Diana Reyes Córdova de Romero,1,2025-10-05 04:19:11,CLI-230320,B2B,Regular,,,True
10598,230343,José Orlando Cruz Silva,1,2025-10-05 04:19:11,CLI-230343,B2B,Regular,,,True
10599,230349,Claudia Natalia Méndez Pacheco de Peña,1,2025-10-05 04:19:11,CLI-230349,B2B,Regular,,,True
10600,230357,Rafael Ramón Aguilar Rojas,1,2025-10-05 04:19:11,CLI-230357,B2B,Regular,,,True
10601,230377,Gabriela Diana Mendoza Cabrera de López,1,2025-10-05 04:19:11,CLI-230377,B2B,Regular,,,True
10602,230383,Patricia Elizabeth Núñez Peña de Gómez,1,2025-10-05 04:19:11,CLI-230383,B2B,Regular,,,True
10603,230401,Alberto Leonardo Ramos Carrillo,1,2025-10-05 04:19:11,CLI-230401,B2B,Regular,,,True
10604,230406,Antonio Enrique González Romero,1,2025-10-05 04:19:11,CLI-230406,B2B,Regular,,,True
10605,230407,Manuel Eduardo Gómez Lara,1,2025-10-05 04:19:11,CLI-230407,B2B,Regular,,,True
10606,230414,Jaime Jorge Cruz Flores,1,2025-10-05 04:19:11,CLI-230414,B2B,Regular,,,True
10607,230431,Pedro Gerardo Cabrera Moreno,1,2025-10-05 04:19:11,CLI-230431,B2B,Regular,,,True
10608,230448,Elisa Fátima Alvarado Rojas de Sánchez,1,2025-10-05 04:19:11,CLI-230448,B2B,Regular,,,True
10609,230450,Rocío Julia Campos Soto de Peña,1,2025-10-05 04:19:11,CLI-230450,B2B,Regular,,,True
10610,230457,Gabriela Elizabeth Soto Valencia,1,2025-10-05 04:19:11,CLI-230457,B2B,Regular,,,True
10611,230516,Rosa Guadalupe Morales Méndez de Hernández,1,2025-10-05 04:19:11,CLI-230516,B2B,Regular,,,True
10612,230537,Margarita Fátima Romero Benítez,1,2025-10-05 04:19:11,CLI-230537,B2B,Regular,,,True
10613,230548,Sandra Gabriela Morales Salazar,1,2025-10-05 04:19:11,CLI-230548,B2B,Regular,,,True
10614,230571,Claudia Carmen Contreras Contreras de Rivera,1,2025-10-05 04:19:11,CLI-230571,B2B,Regular,,,True
10615,230579,Eduardo Eduardo Méndez Fuentes,1,2025-10-05 04:19:11,CLI-230579,B2B,Regular,,,True
10616,230611,Guillermo Jorge Díaz Sánchez,1,2025-10-05 04:19:11,CLI-230611,B2B,Regular,,,True
10617,230630,Teresa Beatriz Martínez Peña de Serrano,1,2025-10-05 04:19:11,CLI-230630,B2B,Regular,,,True
10618,230663,Norma Marlene Ortiz Jiménez de Romero,1,2025-10-05 04:19:11,CLI-230663,B2B,Regular,,,True
10619,230693,Lucía Liliana Castro Aguilar,1,2025-10-05 04:19:11,CLI-230693,B2B,Regular,,,True
10620,230731,Víctor Eugenio Delgado Romero,1,2025-10-05 04:19:11,CLI-230731,B2B,Regular,,,True
10621,230790,Cristina Gabriela Miranda Domínguez de Castro,1,2025-10-05 04:19:11,CLI-230790,B2B,Regular,,,True
10622,230797,María Carmen Núñez Rodríguez,1,2025-10-05 04:19:11,CLI-230797,B2B,Regular,,,True
10623,230806,Luis Antonio Alvarado González,1,2025-10-05 04:19:11,CLI-230806,B2B,Regular,,,True
10624,230847,Ernesto Jorge Guerrero Fuentes,1,2025-10-05 04:19:11,CLI-230847,B2B,Regular,,,True
10625,230859,Diana Elena Figueroa Rubio,1,2025-10-05 04:19:11,CLI-230859,B2B,Regular,,,True
10626,230878,Irma Guadalupe González Molina de Vega,1,2025-10-05 04:19:11,CLI-230878,B2B,Regular,,,True
10627,230884,Elisa Josefina Salazar Martínez de Domínguez,1,2025-10-05 04:19:11,CLI-230884,B2B,Regular,,,True
10628,230891,Sergio Iván Castro Reyes,1,2025-10-05 04:19:11,CLI-230891,B2B,Regular,,,True
10629,230902,Sergio Gerardo Campos León,1,2025-10-05 04:19:11,CLI-230902,B2B,Regular,,,True
10630,230920,Sandra Paola Díaz Rojas de Peña,1,2025-10-05 04:19:11,CLI-230920,B2B,Regular,,,True
10631,230949,Rosa Irma Miranda Martínez,1,2025-10-05 04:19:11,CLI-230949,B2B,Regular,,,True
10632,231018,Gloria Olga Salazar Torres,1,2025-10-05 04:19:11,CLI-231018,B2B,Regular,,,True
10633,231049,Marta Sofía Pérez González de Romero,1,2025-10-05 04:19:11,CLI-231049,B2B,Regular,,,True
10634,231128,Teresa Paola Reyes Cruz de Díaz,1,2025-10-05 04:19:11,CLI-231128,B2B,Regular,,,True
10635,231151,Pedro Leonardo Fuentes Gómez,1,2025-10-05 04:19:11,CLI-231151,B2B,Regular,,,True
10636,231155,Verónica Fabiola Fuentes Gutiérrez,1,2025-10-05 04:19:11,CLI-231155,B2B,Regular,,,True
10637,231192,Víctor Eduardo Contreras Domínguez,1,2025-10-05 04:19:11,CLI-231192,B2B,Regular,,,True
10638,231200,Mario Francisco Vásquez Figueroa,1,2025-10-05 04:19:11,CLI-231200,B2B,Regular,,,True
10639,231206,Sergio Iván Ríos Martínez,1,2025-10-05 04:19:11,CLI-231206,B2B,Regular,,,True
10640,231217,Carmen Cecilia Flores Moreno de Rivera,1,2025-10-05 04:19:11,CLI-231217,B2B,Regular,,,True
10641,231230,Rodrigo Eugenio Acosta Córdova,1,2025-10-05 04:19:11,CLI-231230,B2B,Regular,,,True
10642,231276,Sergio Jorge Soto Hernández,1,2025-10-05 04:19:11,CLI-231276,B2B,Regular,,,True
10643,231288,Roberto Eugenio Díaz Sánchez,1,2025-10-05 04:19:11,CLI-231288,B2B,Regular,,,True
10644,231297,Rodrigo Alejandro Torres Jiménez,1,2025-10-05 04:19:11,CLI-231297,B2B,Regular,,,True
10645,231338,Irma Lorena Carrillo Ortiz de Salazar,1,2025-10-05 04:19:11,CLI-231338,B2B,Regular,,,True
10646,231395,Mónica Paola Núñez López de Peña,1,2025-10-05 04:19:11,CLI-231395,B2B,Regular,,,True
10647,231468,Luz Daniela Serrano Rubio de Silva,1,2025-10-05 04:19:11,CLI-231468,B2B,Regular,,,True
10648,231474,Beatriz Susana Castillo Morales,1,2025-10-05 04:19:11,CLI-231474,B2B,Regular,,,True
10649,231505,Eduardo Fernando Vega Rivera,1,2025-10-05 04:19:11,CLI-231505,B2B,Regular,,,True
10650,231523,Sandra Gloria Peña Vargas,1,2025-10-05 04:19:11,CLI-231523,B2B,Regular,,,True
10651,231535,Silvia Paola Rojas Castillo de Pacheco,1,2025-10-05 04:19:11,CLI-231535,B2B,Regular,,,True
10652,231578,Luis Ernesto Díaz Lara,1,2025-10-05 04:19:11,CLI-231578,B2B,Regular,,,True
10653,231586,Víctor Eugenio Romero Morales,1,2025-10-05 04:19:11,CLI-231586,B2B,Regular,,,True
10654,231592,Víctor Leonardo Figueroa Carrillo,1,2025-10-05 04:19:11,CLI-231592,B2B,Regular,,,True
10655,231614,Víctor Ernesto Acosta García,1,2025-10-05 04:19:11,CLI-231614,B2B,Regular,,,True
10656,231624,Alberto Ernesto Campos León,1,2025-10-05 04:19:11,CLI-231624,B2B,Regular,,,True
10657,231629,Ana Lorena Martínez Vargas,1,2025-10-05 04:19:11,CLI-231629,B2B,Regular,,,True
10658,231643,Rodrigo Alfredo Medina Vargas,1,2025-10-05 04:19:11,CLI-231643,B2B,Regular,,,True
10659,231667,Antonio Alejandro Ríos Salazar,1,2025-10-05 04:19:11,CLI-231667,B2B,Regular,,,True
10660,231697,Raúl Emilio Ramírez Ortiz,1,2025-10-05 04:19:11,CLI-231697,B2B,Regular,,,True
10661,231734,Luz Gabriela Miranda Aguilar,1,2025-10-05 04:19:11,CLI-231734,B2B,Regular,,,True
10662,231751,Elisa Susana López Pérez de Medina,1,2025-10-05 04:19:11,CLI-231751,B2B,Regular,,,True
10663,231784,Ricardo Arturo Rubio Castillo,1,2025-10-05 04:19:11,CLI-231784,B2B,Regular,,,True
10664,231826,Ernesto Fernando Rojas Delgado,1,2025-10-05 04:19:11,CLI-231826,B2B,Regular,,,True
10665,231834,Norma Guadalupe Romero Miranda,1,2025-10-05 04:19:11,CLI-231834,B2B,Regular,,,True
10666,231844,Roberto Pablo Alvarado Castillo,1,2025-10-05 04:19:11,CLI-231844,B2B,Regular,,,True
10667,231882,Rocío Carmen Carrillo Navarro,1,2025-10-05 04:19:11,CLI-231882,B2B,Regular,,,True
10668,231931,Rosa Miriam González Domínguez,1,2025-10-05 04:19:11,CLI-231931,B2B,Regular,,,True
10669,231938,Elena Natalia Contreras Romero de Flores,1,2025-10-05 04:19:11,CLI-231938,B2B,Regular,,,True
10670,231958,Ana Cecilia Castro Alvarado de Miranda,1,2025-10-05 04:19:11,CLI-231958,B2B,Regular,,,True
10671,231993,Francisco Salvador Gutiérrez Lara,1,2025-10-05 04:19:11,CLI-231993,B2B,Regular,,,True
10672,232001,Alberto Marcos Rivera Domínguez,1,2025-10-05 04:19:11,CLI-232001,B2B,Regular,,,True
10673,232015,Cristina Miriam Flores Sánchez de Figueroa,1,2025-10-05 04:19:11,CLI-232015,B2B,Regular,,,True
10674,232033,Gabriela Liliana Herrera Hernández de Lara,1,2025-10-05 04:19:11,CLI-232033,B2B,Regular,,,True
10675,232035,Gloria Marlene Castillo Figueroa de Rojas,1,2025-10-05 04:19:11,CLI-232035,B2B,Regular,,,True
10676,232049,Cristina Sofía Valencia Romero de Medina,1,2025-10-05 04:19:11,CLI-232049,B2B,Regular,,,True
10677,232050,Carmen Irma Gómez López de Cabrera,1,2025-10-05 04:19:11,CLI-232050,B2B,Regular,,,True
10678,232079,Carlos Eduardo León Flores,1,2025-10-05 04:19:11,CLI-232079,B2B,Regular,,,True
10679,232092,Marta Fátima Miranda Alvarado de López,1,2025-10-05 04:19:11,CLI-232092,B2B,Regular,,,True
10680,232093,Fernando Jorge Lara Vásquez,1,2025-10-05 04:19:11,CLI-232093,B2B,Regular,,,True
10681,232118,Ana Raquel Miranda Carrillo de Núñez,1,2025-10-05 04:19:11,CLI-232118,B2B,Regular,,,True
10682,232129,Patricia Gloria Montes Torres,1,2025-10-05 04:19:11,CLI-232129,B2B,Regular,,,True
10683,232133,Margarita Carmen Salazar Fuentes de Ríos,1,2025-10-05 04:19:11,CLI-232133,B2B,Regular,,,True
10684,232138,Carolina Beatriz Ramos Alvarado de Vásquez,1,2025-10-05 04:19:11,CLI-232138,B2B,Regular,,,True
10685,232155,Beatriz Cecilia Silva Gutiérrez,1,2025-10-05 04:19:11,CLI-232155,B2B,Regular,,,True
10686,232156,Jaime Ramón Pérez Chávez,1,2025-10-05 04:19:11,CLI-232156,B2B,Regular,,,True
10687,232174,Mauricio Ramón Gómez Rodríguez,1,2025-10-05 04:19:11,CLI-232174,B2B,Regular,,,True
10688,232180,Fernanda Cecilia Vargas Núñez,1,2025-10-05 04:19:11,CLI-232180,B2B,Regular,,,True
10689,232183,Guillermo Ramón Reyes Córdova,1,2025-10-05 04:19:11,CLI-232183,B2B,Regular,,,True
10690,232242,Carlos Ramón García Medina,1,2025-10-05 04:19:11,CLI-232242,B2B,Regular,,,True
10691,232251,Eduardo Gerardo Ortiz Campos,1,2025-10-05 04:19:11,CLI-232251,B2B,Regular,,,True
10692,232280,Elisa Olga Rivera Vega de Campos,1,2025-10-05 04:19:11,CLI-232280,B2B,Regular,,,True
10693,232283,Norma Julia Córdova Benítez,1,2025-10-05 04:19:11,CLI-232283,B2B,Regular,,,True
10694,232285,Ricardo Héctor Molina Moreno,1,2025-10-05 04:19:11,CLI-232285,B2B,Regular,,,True
10695,232292,Sergio Emilio Benítez Medina,1,2025-10-05 04:19:11,CLI-232292,B2B,Regular,,,True
10696,232312,Norma Josefina Ramírez Méndez,1,2025-10-05 04:19:11,CLI-232312,B2B,Regular,,,True
10697,232324,Oscar Antonio Salazar Romero,1,2025-10-05 04:19:11,CLI-232324,B2B,Regular,,,True
10698,232452,María Cecilia Peña Carrillo de Salazar,1,2025-10-05 04:19:11,CLI-232452,B2B,Regular,,,True
10699,232483,Mario Andrés Miranda Serrano,1,2025-10-05 04:19:11,CLI-232483,B2B,Regular,,,True
10700,232521,Carolina Olga Ríos López de Castillo,1,2025-10-05 04:19:11,CLI-232521,B2B,Regular,,,True
10701,232527,Mónica Natalia Córdova Núñez de León,1,2025-10-05 04:19:11,CLI-232527,B2B,Regular,,,True
10702,232531,Lucía Carmen Pérez Córdova,1,2025-10-05 04:19:11,CLI-232531,B2B,Regular,,,True
10703,232599,Carolina Marlene Rodríguez Ramos de Rojas,1,2025-10-05 04:19:11,CLI-232599,B2B,Regular,,,True
10704,232605,Raúl Francisco Méndez Hernández,1,2025-10-05 04:19:11,CLI-232605,B2B,Regular,,,True
10705,232615,Norma Elizabeth Moreno Hernández,1,2025-10-05 04:19:11,CLI-232615,B2B,Regular,,,True
10706,232628,Sandra Sofía Gutiérrez Sánchez de Cabrera,1,2025-10-05 04:19:11,CLI-232628,B2B,Regular,,,True
10707,232634,Ricardo Antonio García García,1,2025-10-05 04:19:11,CLI-232634,B2B,Regular,,,True
10708,232642,Gloria Beatriz Méndez Morales de Mendoza,1,2025-10-05 04:19:11,CLI-232642,B2B,Regular,,,True
10709,232646,Ana Daniela Núñez Rodríguez,1,2025-10-05 04:19:11,CLI-232646,B2B,Regular,,,True
10710,232649,Guillermo Martín Rodríguez Ríos,1,2025-10-05 04:19:11,CLI-232649,B2B,Regular,,,True
10711,232677,María Julia Acosta Miranda de Jiménez,1,2025-10-05 04:19:11,CLI-232677,B2B,Regular,,,True
10712,232682,Rodrigo Jorge Vásquez Salazar,1,2025-10-05 04:19:11,CLI-232682,B2B,Regular,,,True
10713,232709,Carlos Marcos Salazar Fuentes,1,2025-10-05 04:19:11,CLI-232709,B2B,Regular,,,True
10714,232719,Rodrigo Francisco González Gómez,1,2025-10-05 04:19:11,CLI-232719,B2B,Regular,,,True
10715,232733,Rosa Paola Serrano Gutiérrez de Campos,1,2025-10-05 04:19:11,CLI-232733,B2B,Regular,,,True
10716,232735,Guillermo Ignacio Castro Ortiz,1,2025-10-05 04:19:11,CLI-232735,B2B,Regular,,,True
10717,232782,Roberto Leonardo Figueroa Contreras,1,2025-10-05 04:19:11,CLI-232782,B2B,Regular,,,True
10718,232810,Carmen Isabel Gutiérrez Ramírez,1,2025-10-05 04:19:11,CLI-232810,B2B,Regular,,,True
10719,232851,Benjamín Andrés López Medina,1,2025-10-05 04:19:11,CLI-232851,B2B,Regular,,,True
10720,232888,Francisco Arturo Cruz Figueroa,1,2025-10-05 04:19:11,CLI-232888,B2B,Regular,,,True
10721,232896,Ana Irma Rubio Córdova de Gómez,1,2025-10-05 04:19:11,CLI-232896,B2B,Regular,,,True
10722,232937,Ricardo Andrés Soto Ríos,1,2025-10-05 04:19:11,CLI-232937,B2B,Regular,,,True
10723,232959,Sergio Andrés Torres Delgado,1,2025-10-05 04:19:11,CLI-232959,B2B,Regular,,,True
10724,232971,Eduardo Martín Moreno Núñez,1,2025-10-05 04:19:11,CLI-232971,B2B,Regular,,,True
10725,232979,Mario Fernando Flores Miranda,1,2025-10-05 04:19:11,CLI-232979,B2B,Regular,,,True
10726,233034,Armando Alejandro Alvarado Rodríguez,1,2025-10-05 04:19:11,CLI-233034,B2B,Regular,,,True
10727,233042,Eduardo Eduardo Silva Silva,1,2025-10-05 04:19:11,CLI-233042,B2B,Regular,,,True
10728,233046,Cristina Liliana Serrano Ramos,1,2025-10-05 04:19:11,CLI-233046,B2B,Regular,,,True
10729,233056,Norma Carmen Gómez Moreno de Pérez,1,2025-10-05 04:19:11,CLI-233056,B2B,Regular,,,True
10730,233095,Armando Salvador Flores Rojas,1,2025-10-05 04:19:11,CLI-233095,B2B,Regular,,,True
10731,233122,Antonio Iván Gutiérrez Lara,1,2025-10-05 04:19:11,CLI-233122,B2B,Regular,,,True
10732,233144,Francisco Marcos Aguilar Campos,1,2025-10-05 04:19:11,CLI-233144,B2B,Regular,,,True
10733,233156,Rocío Sofía León Carrillo de Gómez,1,2025-10-05 04:19:11,CLI-233156,B2B,Regular,,,True
10734,233161,Silvia Cecilia Castro Pérez,1,2025-10-05 04:19:11,CLI-233161,B2B,Regular,,,True
10735,233165,Ana Sofía Carrillo Ramírez de Montes,1,2025-10-05 04:19:11,CLI-233165,B2B,Regular,,,True
10736,233170,Ana Paola Ríos Navarro,1,2025-10-05 04:19:11,CLI-233170,B2B,Regular,,,True
10737,233213,Carmen Gloria Soto Miranda de Delgado,1,2025-10-05 04:19:11,CLI-233213,B2B,Regular,,,True
10738,233219,Teresa Valeria Cabrera Chávez de Pacheco,1,2025-10-05 04:19:11,CLI-233219,B2B,Regular,,,True
10739,233221,Rocío Daniela Chávez Méndez de Vargas,1,2025-10-05 04:19:11,CLI-233221,B2B,Regular,,,True
10740,233223,Juan Martín Domínguez Flores,1,2025-10-05 04:19:11,CLI-233223,B2B,Regular,,,True
10741,233230,Eduardo Julián Torres Acosta,1,2025-10-05 04:19:11,CLI-233230,B2B,Regular,,,True
10742,233261,Roberto Arturo Castro Peña,1,2025-10-05 04:19:11,CLI-233261,B2B,Regular,,,True
10743,233275,Carlos Eduardo Hernández Salazar,1,2025-10-05 04:19:11,CLI-233275,B2B,Regular,,,True
10744,233344,Pedro Leonardo Rojas Rubio,1,2025-10-05 04:19:11,CLI-233344,B2B,Regular,,,True
10745,233374,Enrique Emilio Guerrero Cabrera,1,2025-10-05 04:19:11,CLI-233374,B2B,Regular,,,True
10746,233419,Mónica Sofía Silva Peña de Fuentes,1,2025-10-05 04:19:11,CLI-233419,B2B,Regular,,,True
10747,233436,Ernesto Ignacio Navarro Serrano,1,2025-10-05 04:19:11,CLI-233436,B2B,Regular,,,True
10748,233441,Irma Paola Cruz Rivera de Delgado,1,2025-10-05 04:19:11,CLI-233441,B2B,Regular,,,True
10749,233486,Beatriz Gloria Domínguez Navarro,1,2025-10-05 04:19:11,CLI-233486,B2B,Regular,,,True
10750,233500,Irma Diana Vargas Rojas de Núñez,1,2025-10-05 04:19:11,CLI-233500,B2B,Regular,,,True
10751,233503,Fernando Orlando Cruz Miranda,1,2025-10-05 04:19:11,CLI-233503,B2B,Regular,,,True
10752,233562,Elena Elena Núñez García,1,2025-10-05 04:19:11,CLI-233562,B2B,Regular,,,True
10753,233580,Víctor Emilio Hernández Herrera,1,2025-10-05 04:19:11,CLI-233580,B2B,Regular,,,True
10754,233612,Roberto Ramón Romero Díaz,1,2025-10-05 04:19:11,CLI-233612,B2B,Regular,,,True
10755,233678,Claudia Fátima Rojas Martínez,1,2025-10-05 04:19:11,CLI-233678,B2B,Regular,,,True
10756,233679,Rosa Olga Martínez Figueroa de Martínez,1,2025-10-05 04:19:11,CLI-233679,B2B,Regular,,,True
10757,233684,Raúl Eugenio Domínguez Lara,1,2025-10-05 04:19:11,CLI-233684,B2B,Regular,,,True
10758,233706,Antonio Gerardo Herrera Ramos,1,2025-10-05 04:19:11,CLI-233706,B2B,Regular,,,True
10759,233718,Teresa Raquel Reyes Rodríguez,1,2025-10-05 04:19:11,CLI-233718,B2B,Regular,,,True
10760,233725,Diana Fabiola Cabrera Núñez de Delgado,1,2025-10-05 04:19:11,CLI-233725,B2B,Regular,,,True
10761,233739,Luis Gerardo Alvarado Medina,1,2025-10-05 04:19:11,CLI-233739,B2B,Regular,,,True
10762,233768,Gloria Sofía Vargas Sánchez de Valencia,1,2025-10-05 04:19:11,CLI-233768,B2B,Regular,,,True
10763,233780,Eduardo Ernesto Flores Núñez,1,2025-10-05 04:19:11,CLI-233780,B2B,Regular,,,True
10764,233783,Ana Natalia Fuentes Fuentes,1,2025-10-05 04:19:11,CLI-233783,B2B,Regular,,,True
10765,233792,Roberto Enrique Sánchez Gómez,1,2025-10-05 04:19:11,CLI-233792,B2B,Regular,,,True
10766,233810,Diana Sofía Díaz Navarro de Cruz,1,2025-10-05 04:19:11,CLI-233810,B2B,Regular,,,True
10767,233867,Raúl Salvador Díaz Reyes,1,2025-10-05 04:19:11,CLI-233867,B2B,Regular,,,True
10768,233875,Ana Valeria Delgado Mendoza de Fuentes,1,2025-10-05 04:19:11,CLI-233875,B2B,Regular,,,True
10769,233878,Miguel Martín León Martínez,1,2025-10-05 04:19:11,CLI-233878,B2B,Regular,,,True
10770,233909,Andrea Daniela Chávez Hernández de Castillo,1,2025-10-05 04:19:11,CLI-233909,B2B,Regular,,,True
10771,233914,Antonio Pablo Alvarado Medina,1,2025-10-05 04:19:11,CLI-233914,B2B,Regular,,,True
10772,233929,Alberto Ramón Valencia Carrillo,1,2025-10-05 04:19:11,CLI-233929,B2B,Regular,,,True
10773,233930,Sergio Leonardo Soto Hernández,1,2025-10-05 04:19:11,CLI-233930,B2B,Regular,,,True
10774,233950,Luis Ignacio Ortiz Medina,1,2025-10-05 04:19:11,CLI-233950,B2B,Regular,,,True
10775,233991,Jaime Gerardo Molina López,1,2025-10-05 04:19:11,CLI-233991,B2B,Regular,,,True
10776,234002,Enrique Eugenio Ríos Ramos,1,2025-10-05 04:19:11,CLI-234002,B2B,Regular,,,True
10777,234062,Pedro Orlando Córdova Jiménez,1,2025-10-05 04:19:11,CLI-234062,B2B,Regular,,,True
10778,234065,Claudia Julia Medina Méndez,1,2025-10-05 04:19:11,CLI-234065,B2B,Regular,,,True
10779,234142,Isabel Sofía Sánchez Castro de Miranda,1,2025-10-05 04:19:11,CLI-234142,B2B,Regular,,,True
10780,234144,Enrique Orlando Gutiérrez Herrera,1,2025-10-05 04:19:11,CLI-234144,B2B,Regular,,,True
10781,234152,Antonio Pablo Martínez Morales,1,2025-10-05 04:19:11,CLI-234152,B2B,Regular,,,True
10782,234162,Teresa Natalia Chávez Gutiérrez,1,2025-10-05 04:19:11,CLI-234162,B2B,Regular,,,True
10783,234165,Rocío Daniela Acosta Romero,1,2025-10-05 04:19:11,CLI-234165,B2B,Regular,,,True
10784,234201,Ana Cecilia Guerrero León de García,1,2025-10-05 04:19:11,CLI-234201,B2B,Regular,,,True
10785,234265,Claudia Valeria Molina Peña de Gómez,1,2025-10-05 04:19:11,CLI-234265,B2B,Regular,,,True
10786,234287,Sergio Alejandro Vega Benítez,1,2025-10-05 04:19:11,CLI-234287,B2B,Regular,,,True
